TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
1153,95,img/495.jpg,495,22212,,194,28,795,953,752.6666667,521.8333333,884.8571429,596,795,747.875,,1,1,1,1,1,3,4,0
1154,95,img/489.jpg,489,28427,,227.2857143,83,210,250.5714286,251.6666667,191.6666667,313.4,184,259.3076923,236.9230769,-27.9849,1,1,1,1,1,3,4,0
1155,95,img/475.jpg,475,28629,,166.5714286,14.71428571,149.4285714,191,231.6666667,102.8333333,276.7142857,105.5714286,253.0833333,133,11.2128,1,1,1,1,1,3,3,0
1159,3586,img/38016.jpg,38016,79682,,168,130,126,153,217.8,214,257.8,204.6,,,-3.91287,1,1,1,1,1,1,4,0
1159,3586,img/38020.jpg,38020,79686,,121,74,177,216,164.4,180,215.2,166.4,,,-19.1127,1,1,1,1,1,1,5,0
1159,3586,img/38021.jpg,38021,79687,,63,34,229,282,130,180.8333333,210.2,175.6,,,-2.6423,1,1,1,1,1,1,4,0
1159,3586,img/38027.jpg,38027,79693,,680,1024,838,1029,1054.333333,1482.333333,1338,1554,,,18.2241,0,1,1,1,1,1,4,0
1159,3586,frame/38031_00000.png,38031,79725,0,566,214,153,174,615.2,300.4,664,294.8,,,-6.07716,1,1,1,1,1,1,4,0
1159,3586,frame/38031_00060.png,38031,79726,60,534,193,155,187,570.2,290,618.8,287.4,,,-18.0421,1,1,1,1,1,1,4,0
1159,3586,frame/38031_00090.png,38031,79727,90,550,196,152,184,604.75,296.25,655,290.6,,,0.010601,1,1,1,1,1,1,4,0
1159,3586,frame/38031_00150.png,38031,79728,150,566,177,156,190,595.2,283.6,636.8,284.8,,,-26.952,1,1,1,1,1,1,4,0
1159,3586,frame/38031_00210.png,38031,79729,210,548,246,164,192,574.2,348,617.6,353,,,-23.5064,1,1,1,1,1,1,4,0
1159,3586,frame/38031_00270.png,38031,79730,270,585,233,153,187,644.1666667,338,695.4,330,,,0.431749,1,1,1,1,1,1,,0
1159,3586,frame/38031_00330.png,38031,79731,330,628,248,145,177,652.2,345.4,693.75,348.25,,,-21.7191,1,1,1,1,1,1,4,0
1159,3586,frame/38031_00390.png,38031,79732,390,596,321,153,168,648.6,410,699.6,398.4,,,-6.69812,1,1,1,1,1,1,4,0
1159,3586,frame/38031_00450.png,38031,79733,450,601,209,145,185,627.5,306,672,313,,,-21.109,1,1,1,1,1,1,3,0
1159,3586,frame/38031_00480.png,38031,79734,480,593,179,168,188,643.4,288.6,691,280.8,667.1666667,320.6666667,-14.4072,1,1,1,1,1,1,4,0
1159,3586,frame/38031_00540.png,38031,79735,540,609,182,156,184,662.2,283.6,714.2,274.8,,,-6.60598,1,1,1,1,1,1,4,0
1159,3586,frame/38031_00600.png,38031,79736,600,624,169,148,184,659.8,266.8,708.4,271.2,678.1666667,308,-8.38291,1,1,1,1,1,1,,0
1159,3586,frame/38031_00660.png,38031,79737,660,617,208,153,192,652.5,303.1666667,700.4,302.6,,,-10.9421,1,1,1,1,1,1,4,0
1159,3586,frame/38031_00720.png,38031,79738,720,595,264,148,177,622,356.8,669,364,,,-20.3194,1,1,1,1,1,1,,0
1160,3586,img/38011.jpg,38011,79674,,1700,482,207,255,1803.166667,608.1666667,1864.166667,606.6666667,,,9.39886,1,1,1,1,1,1,4,0
1161,3586,img/38015.png,38015,79681,,1620,221,673,823,1847.333333,598,2074.8,664.2,,,6.99236,1,1,1,1,1,1,4,0
1162,3586,img/38025.jpg,38025,79691,,43,26,182,222,72.8,138.8,132.4,141.4,,,-22.6061,1,1,1,1,1,1,4,0
1163,3586,img/38026.jpg,38026,79692,,428,53,180,211,462.8,159.4,520.2,161,,,-22.5985,1,1,1,1,1,1,4,0
1164,3586,frame/38028_00000.png,38028,79694,0,496,54,228,270,575,183.6,654.25,170.75,,,2.49754,1,1,1,1,1,1,4,0
1164,3586,frame/38028_00060.png,38028,79695,60,504,76,224,265,535.8,199.4,601,199.6,,,-18.3929,1,1,1,1,1,1,4,0
1164,3586,frame/38028_00085.png,38028,79696,85,497,84,233,260,564.6666667,195.3333333,643.6,186,,,-1.36886,1,1,1,1,1,1,4,0
1164,3586,frame/38028_00145.png,38028,79697,145,494,65,233,273,542,204.2,613,194.8,566.2,250.4,-22.7311,1,1,1,1,1,1,4,0
1164,3586,frame/38028_00205.png,38028,79698,205,496,80,248,283,574,218.3333333,652.2,205.8,,,-5.96736,1,1,1,1,1,1,,0
1164,3586,frame/38028_00265.png,38028,79699,265,548,102,230,257,582.6666667,217.5,649.4,214.8,,,-25.2111,1,1,1,1,1,1,4,0
1164,3586,frame/38028_00325.png,38028,79700,325,478,108,246,272,576.3333333,233.6666667,653.2222222,221.6666667,622.4,280,4.24713,1,1,1,1,1,1,4,0
1164,3586,frame/38028_00385.png,38028,79701,385,516,132,216,252,535.6,239,598.2,234.6,,,-25.6564,1,1,1,1,1,1,4,0
1164,3586,frame/38028_00445.png,38028,79702,445,484,96,249,264,572.5,223.3333333,651.2,212.8,,,2.12102,1,1,1,1,1,1,4,0
1164,3586,frame/38028_00470.png,38028,79703,470,515,100,228,265,539,224.8,601.2,229,549,281.8,-26.5373,1,1,1,1,1,1,4,0
1164,3586,frame/38028_00530.png,38028,79704,530,518,99,244,268,599,226.8,679.6,215.6,,,1.01386,1,1,1,1,1,1,3,0
1164,3586,frame/38028_00590.png,38028,79705,590,529,115,232,260,617.2,237.2,696.8,227.2,664.6153846,281,2.98943,1,1,1,1,1,1,4,0
1164,3586,frame/38028_00650.png,38028,79706,650,548,97,230,265,587.8,224,661.2,217.4,,,-21.8933,1,1,1,1,1,1,,0
1164,3586,frame/38028_00710.png,38028,79707,710,566,94,233,281,596.6666667,216.8333333,662,221.6,,,-25.955,1,1,1,1,1,1,,0
1164,3586,frame/38028_00770.png,38028,79708,770,537,97,243,281,631.8,227,710,217.6,,,3.19242,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00000.png,38029,79709,0,138,39,98,116,189.8333333,103.3333333,219,94,,,10.0319,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00060.png,38029,79710,60,130,34,104,120,186.2,98.6,218.4,93.6,,,20.1786,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00120.png,38029,79711,120,132,26,102,127,187,95.8,218.8,88.8,,,11.21,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00152.png,38029,79712,152,120,28,107,116,167.8333333,96,200.8,83.8,,,3.66686,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00212.png,38029,79713,212,131,29,101,120,177,93.2,210.4,83.4,,,4.4946,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00272.png,38029,79714,272,128,22,108,131,179.8,93,212.6,84,,,6.08061,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00332.png,38029,79715,332,126,28,102,120,173.2,94.6,205.6,83,,,2.71298,1,1,1,1,1,1,,0
1165,3586,frame/38029_00392.png,38029,79716,392,116,31,104,119,165.6666667,95.16666667,198.4,84,,,6.42153,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00452.png,38029,79717,452,136,30,97,123,190.6,100,222.8571429,92.57142857,,,20.8066,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00512.png,38029,79718,512,129,28,103,123,182.5714286,91.71428571,215.6,85,,,8.23593,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00527.png,38029,79719,527,128,27,106,126,184.8,95.6,216.8333333,88.16666667,,,18.9775,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00587.png,38029,79720,587,139,29,104,127,197.6,98.4,228.3333333,92.33333333,,,21.6454,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00647.png,38029,79721,647,118,29,117,125,176,101.3333333,207.4,89.4,,,6.52064,1,1,1,1,1,1,,0
1165,3586,frame/38029_00707.png,38029,79722,707,123,27,100,128,169.1666667,99.5,202.1666667,88.33333333,,,8.34829,1,1,1,1,1,1,4,0
1165,3586,frame/38029_00767.png,38029,79723,767,125,29,101,126,177.4,99.6,210,90.8,199.4,121.6,17.5649,1,1,1,1,1,1,,0
1166,3586,frame/38032_00000.png,38032,79739,0,608,25,188,209,639,118.4,682.4,124.2,,,-23.7832,1,0,1,1,1,1,4,0
1166,3586,frame/38032_00060.png,38032,79740,60,652,84,176,225,682.2,219.4,735.6,227.8,,,,1,0,1,1,1,1,4,0
1166,3586,frame/38032_00120.png,38032,79741,120,635,54,184,220,660.6,163.4,708.2,175,667.8888889,214.1111111,-23.3159,1,0,1,1,1,1,4,0
1166,3586,frame/38032_00180.png,38032,79742,180,624,64,172,243,658.8,219.6,715.25,226,,,,1,0,1,1,1,1,4,0
1166,3586,frame/38032_00240.png,38032,79743,240,664,84,180,235,703.8,243,759.8,248.6,,,,1,0,1,1,1,1,4,0
1166,3586,frame/38032_00300.png,38032,79744,300,644,60,185,241,681.2,202.4,728.6,212.8,,,,1,0,1,1,1,1,4,0
1166,3586,frame/38032_00360.png,38032,79745,360,633,40,184,228,671.2,160.8,722.8,171.6,,,-25.835,1,0,1,1,1,1,4,0
1166,3586,frame/38032_00375.png,38032,79746,375,670,44,182,249,705.75,192.5,760.5,197.5,,,-20.7482,0,0,1,1,1,1,4,0
1166,3586,frame/38032_00435.png,38032,79747,435,664,65,169,220,693.25,196.5,745,203,,,,0,0,1,1,1,1,5,0
1166,3586,frame/38032_00495.png,38032,79748,495,616,52,192,224,,,676.4,172.8,,,-30.3539,1,0,1,1,1,1,4,0
1166,3586,frame/38032_00555.png,38032,79749,555,681,76,177,222,716.8,212,766.2,219.8,734.75,255,,1,0,1,1,1,1,4,0
1166,3586,frame/38032_00615.png,38032,79750,615,612,72,177,241,653.75,232.75,991,289,681,270.25,,1,0,1,1,1,1,4,0
1166,3586,frame/38032_00675.png,38032,79751,675,640,73,169,209,675.6,195.4,731.6,200.4,,,,,0,1,1,1,1,4,0
1166,3586,frame/38032_00735.png,38032,79752,735,612,36,185,241,643,184,695.75,197.25,,,-23.4577,1,0,1,1,1,1,4,0
1167,3586,frame/38033_00000.png,38033,79753,0,371,28,224,270,469.6666667,159,542,169.4,500.4,218.4,8.67739,1,1,1,1,1,1,4,0
1167,3586,frame/38033_00060.png,38033,79754,60,369,25,222,268,458.6,154.1,534.1666667,165.8333333,,,7.19719,1,1,1,1,1,1,4,0
1167,3586,frame/38033_00120.png,38033,79755,120,377,33,208,262,464.25,161.25,538.6,173.4,,,10.0384,1,1,1,1,1,1,4,0
1167,3586,frame/38033_00125.png,38033,79756,125,380,36,211,259,468.6666667,160.5,542.8333333,172.5,,,17.9286,1,1,1,1,1,1,4,0
1167,3586,frame/38033_00185.png,38033,79757,185,385,38,200,251,469.4,157.6,543.6,169.4,502,215.6,15.99,1,1,1,1,1,1,5,0
1167,3586,frame/38033_00245.png,38033,79758,245,377,32,216,273,470.6,155.6,545,169.6666667,,,15.4613,1,1,1,1,1,1,5,0
1167,3586,frame/38033_00305.png,38033,79759,305,384,35,209,241,469.4,153,542.5,168.3333333,498.4285714,212.2857143,15.8284,0,1,1,1,1,1,4,0
1167,3586,frame/38033_00365.png,38033,79760,365,377,51,217,256,469.5714286,162.4285714,543,174.6,,,16.3466,1,1,1,1,1,1,4,0
1167,3586,frame/38033_00425.png,38033,79761,425,380,35,214,260,463.6,163.4,539.5,176.5,,,15.4328,1,1,1,1,1,1,4,0
1167,3586,frame/38033_00485.png,38033,79762,485,379,33,225,265,470.6,165.6,544.4,177.6,,,13.8521,1,1,1,1,1,1,5,0
1167,3586,frame/38033_00500.png,38033,79763,500,376,32,214,260,467.1666667,158,540.6,167.8,,,17.4545,1,1,1,1,1,1,4,0
1167,3586,frame/38033_00560.png,38033,79764,560,384,25,212,270,472,156,546,171,505.1666667,214.5,16.6639,1,1,1,1,1,1,4,0
1167,3586,frame/38033_00620.png,38033,79765,620,384,33,211,264,470.2,161.4,544.6,176.2,,,15.6012,1,1,1,1,1,1,5,0
1184,179,img/1401.jpg,1401,22282,,585,203.2857143,185,263.7142857,660.4,350,722.4285714,350.7142857,687.0909091,405.7272727,3.96398,1,1,1,1,1,1,3,0
1184,179,img/11261.jpg,11261,22128,,157.2857143,92.42857143,242,324.1428571,218,246.2,298.8571429,245.1428571,249,314.25,-9.04337,1,1,1,1,1,1,4,0
1184,179,img/1423.jpg,1423,24303,,147,562,331,395,364.4,767.2,435,747,425.2307692,825.7692308,31.5571,1,1,1,1,1,1,3,0
1184,179,img/1427.jpg,1427,29787,,4026.2,477,1212.6,1395.6,4199.333333,1128.5,4472.818182,1090.454545,4242.5,1359.5,-30.0621,1,1,1,1,1,1,,0
1184,179,frame/28451_00000.png,28451,3578,0,232,26,99,115,251,76.8,272.1428571,79.57142857,253.9230769,95.92307692,-26.0385,1,1,1,1,1,1,4,0
1184,179,frame/28451_00060.png,28451,3579,60,234,31,81.28571429,99.28571429,268.6,77.8,293.3333333,82.66666667,279.5384615,98.23076923,9.41242,1,1,1,1,1,1,4,0
1184,179,frame/28451_00120.png,28451,3580,120,234,30,88,101,247,76.6,266.2857143,78.28571429,248.2727273,93,-30.4493,1,1,1,1,1,1,4,0
1184,179,frame/28451_00180.png,28451,3581,180,234,30,80,97,272.8,77.2,296.1666667,75.33333333,286.3846154,93.53846154,12.5539,1,1,1,1,1,1,3,0
1184,179,frame/28451_00240.png,28451,3582,240,237,27,80,100,256.8,71,281.75,75.5,263.2307692,88.92307692,-14.6697,1,1,1,1,1,1,3,0
1184,179,frame/28451_00300.png,28451,3583,300,234,30,79,100,276.4,76.6,298.8571429,81.28571429,289.6153846,95.30769231,25.6137,1,1,1,1,1,1,3,0
1184,179,frame/28451_00360.png,28451,3584,360,236,31.33333333,77.33333333,103.3333333,255.1666667,78.33333333,278.4,80.6,262,95.38461538,-14.9907,1,1,1,1,1,1,4,0
1184,179,frame/28451_00405.png,28451,3585,405,229,29.28571429,82,102,284.4,78.2,303.8,76.8,301,93.38461538,32.389,1,1,1,1,1,1,3,0
1184,179,frame/28451_00465.png,28451,3586,465,246,29.28571429,74.28571429,100.7142857,262.8333333,73.5,288,79.57142857,267.7857143,93.64285714,-12.6879,1,1,1,1,1,1,4,0
1184,179,frame/28451_00525.png,28451,3587,525,217,30,81.375,99.375,245,80.66666667,270.5,75.66666667,259.3076923,96,-3.6761,1,1,1,1,1,1,3,0
1184,179,frame/28451_00585.png,28451,3588,585,235.8333333,31.5,76,102.3333333,258.8333333,84.83333333,283,85,266.9230769,102.6923077,-3.17806,1,1,1,1,1,1,3,0
1184,179,frame/28451_00645.png,28451,3589,645,238.5,39,83,105,263.5,93.5,288.2,100.6,270.2307692,116.4615385,2.61648,1,1,1,1,1,1,3,0
1184,179,frame/28451_00705.png,28451,3590,705,233.2857143,27.71428571,84.42857143,102,261.8,72.8,286,72.2,272,88.07692308,-4.7082,1,1,1,1,1,1,4,0
1184,179,frame/28451_00765.png,28451,3591,765,233,31,77,105,265,85,289.1428571,83.71428571,278.9166667,103.5833333,5.05285,1,1,1,1,1,1,4,0
1185,179,img/1426.jpg,1426,24616,,4584,501.5,909.375,1147.25,,,4864.333333,1203.833333,4830.888889,1352.777778,,1,1,1,1,1,1,3,0
1186,179,frame/28432_00000.png,28432,14512,0,192,52,99.5,138,224,124,257,131.8571429,234.9230769,151.0769231,6.99826,0,1,1,1,1,1,4,0
1186,179,frame/28432_00060.png,28432,14513,60,179,53.28571429,96.42857143,136,214.3333333,122.1666667,246.75,122.375,229.6153846,147.7692308,2.03631,1,1,1,1,1,1,4,0
1186,179,frame/28432_00120.png,28432,14514,120,170,56,96,144,224.1666667,139.8333333,255.1428571,134.8571429,241.2727273,166.9090909,22.6404,1,1,0,1,1,1,4,0
1186,179,frame/28432_00180.png,28432,14515,180,179,53.71428571,100.4285714,137,209.5,123.8333333,239,125,223.3846154,151.2307692,-7.00144,1,1,1,1,1,1,3,0
1186,179,frame/28432_00189.png,28432,14516,189,171.2857143,49.57142857,102.4285714,143.1428571,203.2,130.2,,,217.3846154,152.5384615,-12.4545,1,1,1,1,1,1,3,0
1186,179,frame/28432_00249.png,28432,14517,249,170,51,100.5,140.5,207.1666667,122.5,240.5714286,120.2857143,226.3076923,148.1538462,2.53375,1,1,1,1,1,1,4,0
1186,179,frame/28432_00309.png,28432,14518,309,171,50,97,137,200.6666667,125.3333333,234.8571429,122.1428571,220,150.4615385,-3.41347,1,1,1,1,1,1,3,0
1186,179,frame/28432_00369.png,28432,14519,369,159.8333333,47.83333333,104.6666667,148.6666667,214.6666667,124,248.2857143,122.2857143,234.7692308,150.3076923,20.3355,1,1,1,1,1,1,3,0
1186,179,frame/28432_00429.png,28432,14520,429,168.7142857,53.28571429,102,133.7142857,205.8,120.4,238.2857143,120.1428571,224.2307692,146.8461538,-0.675176,1,1,1,1,1,1,4,0
1186,179,frame/28432_00489.png,28432,14521,489,177.7142857,60.85714286,103.7142857,123.7142857,188.4,117.8,213.5714286,123.8571429,190.2307692,144.8461538,-34.1896,1,1,1,1,1,1,3,0
1186,179,frame/28432_00549.png,28432,14522,549,175.7142857,50.71428571,102.5714286,138.2857143,212.4,120.8,245.6666667,123.1666667,228,150.5384615,2.04308,1,1,1,1,1,1,4,0
1186,179,frame/28432_00609.png,28432,14523,609,170.5714286,53.28571429,108.1428571,147.1428571,237.8,134.4,266,131.2857143,254.1538462,160.4615385,29.8109,1,1,1,1,1,1,3,0
1187,179,frame/28434_00000.png,28434,21109,0,208.2,56.6,85.4,111,259.2,112,280.6666667,112.8333333,272.7272727,132.9090909,30.8926,0,1,1,1,1,1,4,0
1187,179,frame/28434_00060.png,28434,21110,60,199,51,81,104.6666667,243.2,104.2,266.6666667,106,255.6666667,124.8333333,24.6619,1,1,1,1,1,1,3,0
1187,179,frame/28434_00105.png,28434,21111,105,212.8571429,54.57142857,79.57142857,107.4285714,251.2,107,274.8571429,110.1428571,263.3333333,128.5833333,20.2624,1,1,1,1,1,1,3,0
1187,179,frame/28434_00165.png,28434,21112,165,212,55,77.57142857,104.7142857,255.8333333,103.6666667,278.4285714,105.1428571,269.7692308,122.5384615,26.8846,1,1,1,1,1,1,3,0
1187,179,frame/28434_00225.png,28434,21113,225,212,54.71428571,78.57142857,105.5714286,249.6,108.2,272.8571429,111,260.0769231,129,22.8449,0,1,1,1,1,1,3,0
1187,179,frame/28434_00285.png,28434,21114,285,210.7142857,57.85714286,78,106.8571429,225,111,249,116,231.5833333,130.75,-23.301,1,1,1,1,1,1,3,0
1213,2470,img/33350.jpg,33350,47471,,525,66,328,416,643.8333333,267.3333333,762,265.5,704.4,348,-1.8691,1,1,1,1,1,1,4,0
1213,2470,img/33348.jpg,33348,47469,,851,124,706,963,1238.6,641.4,1451.6,718.4,1296.6,884.6,,1,1,1,1,1,1,,0
1213,2470,img/33353.jpg,33353,47474,,918,16,1022,1074,1014.833333,444.6666667,1338,382.3333333,,,-27.8184,1,1,1,1,1,1,3,0
1213,2470,frame/33435_00000.png,33435,50718,0,180,82,125,152,226.5,159.5,266,152.8333333,249.2,182.8,0.605843,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00060.png,33435,50739,60,176,90,123,146,219.5,168,259.6,161.6,244.2,196.2,-0.310266,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00120.png,33435,50733,120,181,84,119,158,224.4,173,266.5,165.875,,,0.473665,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00180.png,33435,50735,180,183,91,121,149,226.8,170.6,268.8,165.2,,,-0.119089,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00240.png,33435,50723,240,180,93,114,145,220.6666667,171.1666667,258.6,161.6,,,-0.309789,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00255.png,33435,50736,255,180,91,117,143,225.3333333,168.6666667,264.75,160.25,,,8.20064,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00315.png,33435,50724,315,180,84,118,157,223.4,166.2,264.1666667,159.6666667,,,-7.35982,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00375.png,33435,50737,375,173,86,123,157,222.2,173.2,261,165,,,-5.94862,1,1,1,0,1,1,3,0
1213,2470,frame/33435_00435.png,33435,50725,435,175,90,123,147,224.4,166.6,265.6,157,,,0.551725,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00495.png,33435,50738,495,172,88,120,154,216,173.1666667,256.6,162.8,,,0.577599,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00555.png,33435,50726,555,168,87,130,153,218.5,172.5,258,162.6,,,-2.49254,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00615.png,33435,50727,615,175,92,120,151,218.6666667,171.3333333,257.5,163.8333333,243,196.8,-5.34328,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00630.png,33435,50740,630,171,89,120,148,217,169,260.6,160.8,242.2,192.8,5.97158,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00690.png,33435,50728,690,173,84,119,157,214.2,168,254.6,161.8,,,-6.98794,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00750.png,33435,50741,750,165,89,126,156,210.5,175,252,165.4,,,-1.71255,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00810.png,33435,50729,810,169,85,127,160,214,173.8,254,163.8,,,-6.98925,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00870.png,33435,50742,870,164,90,128,162,218,186.4,257.4,173.8,,,-0.116338,1,1,1,0,1,1,,0
1213,2470,frame/33435_00930.png,33435,50730,930,171,85,122,156,218.6,172.2,259.5,164,,,0.595092,1,1,1,0,1,1,4,0
1213,2470,frame/33435_00990.png,33435,50743,990,170,86,122,159,217.4,179,257,166,,,-15.401,1,1,1,0,1,1,4,0
1213,2470,frame/33435_01005.png,33435,50731,1005,169,86,131,161,218.6,174,260,164.2,,,-6.20491,1,1,1,0,1,1,4,0
1213,2470,frame/33435_01065.png,33435,50719,1065,206,81,119,157,252,154.8,291.8,163.6,,,17.0636,1,1,1,0,1,1,4,0
1213,2470,frame/33435_01125.png,33435,50732,1125,188,91,118,157,229.5,175.1666667,270,170.8,,,-5.38667,1,1,1,0,1,1,4,0
1213,2470,frame/33435_01185.png,33435,50720,1185,175,82,128,152,225.4,167.4,265.6666667,159.5,,,-0.424047,1,1,1,0,1,1,4,0
1213,2470,frame/33435_01245.png,33435,50721,1245,173,89,121,151,212.8333333,171.6666667,255,161,,,-8.31666,1,1,1,0,1,1,4,0
1213,2470,frame/33435_01305.png,33435,50734,1305,173,86,120,153,217.2,169.4,257.8,161.2,,,0.218556,1,1,1,0,1,1,4,0
1213,2470,frame/33435_01365.png,33435,50722,1365,177,85,127,157,223.1666667,179.3333333,263,170.6,247.7142857,205,-1.69129,1,1,1,0,1,1,4,0
1214,2470,img/33344.jpg,33344,47465,,2055,523,1634,1485,2875,1004.2,2955,1525.5,,,,1,1,1,1,1,1,4,0
1215,2470,img/33345.jpg,33345,47466,,493,289,1909,2347,1095.833333,1507.666667,1787,1470,1418,1822,-0.263767,1,1,,0,1,1,4,0
1216,2470,img/33346.jpg,33346,47467,,315,248,381,443,519.3333333,477.6666667,631,469,,,12.7373,1,1,1,1,1,1,3,0
1217,2470,img/33347.jpg,33347,47468,,1205,212,517,659,1347.833333,533.3333333,1526.6,539,1419,603,-13.5503,1,1,1,1,1,1,4,0
1218,2470,frame/33434_00000.png,33434,50711,0,127,42,174,182,160.2,144.8,208,120.2,,,-21.4361,1,1,1,1,1,1,4,0
1218,2470,frame/33434_00060.png,33434,50716,60,300,30,185,207,328.3333333,125.3333333,377.2,147.8,,,-20.6911,1,1,1,1,1,1,4,0
1218,2470,frame/33434_00093.png,33434,50717,93,240,31,184,213,266.8333333,134.3333333,315,150,272.4,183.8,-22.0767,1,1,1,1,1,1,4,0
1218,2470,frame/33434_00153.png,33434,50705,153,264,53,177,225,290.4,168.8,342,185.2,,,-21.7987,1,1,1,1,1,1,4,0
1218,2470,frame/33434_00213.png,33434,50712,213,388,78,209,223,424,195.4285714,472.8,228.8,,,,1,1,1,1,1,1,,0
1218,2470,frame/33434_00273.png,33434,50706,273,258,64,197,226,286.2,179.2,333,204.8,,,,1,1,1,1,1,1,3,0
1218,2470,frame/33434_00333.png,33434,50713,333,292,43,184,205,316.3333333,144.3333333,363.25,171.25,,,,1,1,1,1,1,1,4,0
1218,2470,frame/33434_00393.png,33434,50707,393,289,38,191,227,313.2,157,360.5,182.3333333,310.2,211.4,,1,1,1,1,1,1,4,0
1218,2470,frame/33434_00453.png,33434,50714,453,286,50,186,215,307,164,351.8,191,,,-16.0739,1,1,1,1,1,1,3,0
1218,2470,frame/33434_00468.png,33434,50708,468,290,52,189,212,312.2,159.6,359.2,187.8,310.6666667,211.5,-27.3469,1,1,1,1,1,1,4,0
1218,2470,frame/33434_00528.png,33434,50715,528,293,72,182,226,314,199.6,365.5833333,224.6666667,,,,1,1,1,1,1,1,4,0
1218,2470,frame/33434_00588.png,33434,50709,588,284,65,187,215,307.3333333,176.6666667,355.6,206.8,,,,1,1,1,1,1,1,4,0
1218,2470,frame/33434_00648.png,33434,50710,648,296,45,177,216,312,159.2,356.4,186,,,,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00300.png,33441,50990,300,524,64,200,272,556.8,224.6,620.25,229.5,,,-21.2828,,1,1,1,1,1,4,0
1219,2470,frame/33441_00360.png,33441,50996,360,520,89,193,264,545.5,242.5,609.5,251.25,,,-24.1537,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00375.png,33441,50998,375,504,99,198,256,536,245.3333333,597.25,253.75,559.5,298.1666667,-26.2289,1,1,1,1,1,1,5,0
1219,2470,frame/33441_00435.png,33441,51004,435,358,92,193,244,408.5,231.25,478.8571429,229.7142857,,,-12.4543,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00495.png,33441,50965,495,568,68,198,267,595.1666667,222.3333333,658.6,230.6,,,-21.9597,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00555.png,33441,51016,555,537,72,198,260,567.1666667,219.1666667,631.4,224.8,585.2,268,-20.3506,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00615.png,33441,51038,615,532,56,201,265,570.4,196,628,198.6,,,-22.539,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00675.png,33441,51029,675,265,68,196,244,374.1666667,200.3333333,435.6,187.8,,,21.886,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00735.png,33441,51042,735,278,107,187,235,321,239.5,387.3333333,235.6666667,,,-20.5617,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00750.png,33441,51030,750,265,104,200,254,331.4,261,399.4,251,,,-18.4574,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00810.png,33441,51043,810,260,94,219,273,329.5,267.8333333,398.2,259,365,315.75,-8.49728,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00870.png,33441,51031,870,297,105,219,273,369.2,284.6,436,276.4,406.6,332.8,,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00930.png,33441,51044,930,544,67,193,257,579.4,203.2,642.6,207.8,,,-16.0363,1,1,1,1,1,1,4,0
1219,2470,frame/33441_00990.png,33441,51032,990,532,76,179,248,561.4285714,212.8571429,620.8,214.8,,,-21.6139,1,1,1,1,1,1,4,0
1219,2470,frame/33441_01050.png,33441,50970,1050,200,88,201,254,267.5,234.6666667,332.8,219.8,,,-16.9778,1,1,1,1,1,1,4,0
