TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
364,1825,frame/33383_01020.png,33383,47514,1020,231,60,113,111,,,265.8,122.8,262.6666667,148.3333333,,1,1,0,0,1,3,4,0
364,1825,frame/33383_01080.png,33383,47520,1080,220,62,109,123,,,257.6,129.6,,,,1,1,0,0,1,3,4,0
364,1825,frame/33383_01140.png,33383,47607,1140,251,59,104,107,268.4,112.4,297,106,,,-18.1941,0,1,1,0,1,3,4,0
364,1825,frame/33383_01200.png,33383,47613,1200,240,54,105,110,261.4,103.4,292.8,99.8,,,-17.4824,1,1,1,0,1,3,5,0
364,1825,frame/33383_01260.png,33383,47619,1260,217,64,109,123,234,140.6666667,254.1538462,133.5384615,,,,1,1,0,0,1,3,4,0
364,1825,frame/33383_01290.png,33383,47622,1290,224,59,109,114,236.6666667,126.3333333,260.6,121.4,,,,1,1,0,0,1,3,4,0
364,1825,frame/33383_01350.png,33383,47628,1350,211,66,109,116,231.4,132.8,257.4,124.8,,,,1,1,0,0,1,3,4,0
364,1825,frame/33383_01410.png,33383,47634,1410,236,55,105,115,,,267.6,118.6,,,,1,1,0,0,1,3,4,0
364,1825,frame/33383_01470.png,33383,47562,1470,227,52,105,109,251,105.8,281.2,100.6,,,-16.8265,1,1,1,0,1,3,4,0
364,1825,frame/33383_01530.png,33383,47568,1530,218,64,107,110,,,257.2,121,,,,1,1,0,0,1,3,5,0
364,1825,frame/33383_01590.png,33383,47574,1590,220,62,108,117,235.5,124.5,257,118.75,241,141.25,,1,1,0,0,1,3,4,0
364,1825,frame/33383_01650.png,33383,47657,1650,259,55,112,112,,,285.25,106.75,268.2,127.6,,1,1,1,0,1,3,4,0
364,1825,frame/33383_01710.png,33383,47663,1710,234,60,110,120,,,269,126.4,,,,1,1,0,0,1,3,4,0
364,1825,frame/33383_01740.png,33383,47666,1740,237,60,108,105,257,109,286.4,103.4,,,-22.3639,1,1,0,0,1,3,4,0
364,1825,frame/33383_01800.png,33383,47595,1800,219,59,102,121,,,254.8,123.6,,,,1,1,0,0,1,3,4,0
364,1825,frame/33383_01860.png,33383,47601,1860,216,58,103,117,229.75,127,251.8,122.2,,,,0,1,0,0,1,3,5,0
364,1825,frame/33383_01920.png,33383,47684,1920,232,68,102,104,,,265.3333333,119.8333333,,,,1,1,0,0,1,3,4,0
365,1825,frame/33388_00000.png,33388,48330,0,292,6,73,80,318.3333333,44,339.8571429,41.28571429,,,-11.0631,1,1,1,1,1,3,4,0
365,1825,frame/33388_00055.png,33388,48345,55,247,8,200,237,309.2,112.6,375.875,114.6666667,,,-9.42213,1,1,1,1,1,3,4,0
365,1825,frame/33388_00205.png,33388,48351,205,186,13,140,163,231.4,84.8,277.8,86.4,,,-6.68123,1,1,1,1,1,3,5,0
365,1825,frame/33388_00213.png,33388,48342,213,193,20,131,150,237.4285714,83.42857143,284.6,84.6,,,-4.85742,1,1,1,1,1,3,4,0
365,1825,frame/33388_00273.png,33388,48352,273,180,9,144,171,226,89.2,273.2,87.2,,,-7.51349,1,1,1,1,1,3,4,0
365,1825,frame/33388_00333.png,33388,48343,333,182,15,138,165,229.6666667,92.5,276.6,92.6,,,-6.29614,1,1,1,1,1,3,4,0
365,1825,frame/33388_00393.png,33388,48353,393,151,7,81,88,178.4,45.4,206,45.2,,,-6.6804,1,1,1,1,1,3,4,0
365,1825,frame/33388_00453.png,33388,48344,453,141,0,89,100,172.2,49.2,199.4,47.2,,,-7.75632,1,1,1,1,1,3,5,0
365,1825,frame/33388_00513.png,33388,48354,513,145,5,86,89,173.3333333,45.16666667,200.4,42.4,,,-5.81579,1,1,1,1,1,3,4,0
365,1825,frame/33388_00573.png,33388,48355,573,143,2,83,92,171.6,45.4,198.8,42.6,185.1428571,60.28571429,-5.27628,1,1,1,1,1,3,4,0
365,1825,frame/33388_00633.png,33388,48346,633,139,4,86,90,167.8333333,45.16666667,196.8,42.2,183.8571429,58.71428571,-4.78172,1,1,1,1,1,3,4,0
365,1825,frame/33388_00663.png,33388,48356,663,145,4,82,95,172.4285714,44.85714286,200.2,42.4,186.8,57.8,-6.27312,1,1,1,1,1,3,4,0
365,1825,frame/33388_00723.png,33388,48347,723,144,0,85,98,172,48,199.8,44.8,,,-4.96344,1,1,1,1,1,3,4,0
365,1825,frame/33388_00783.png,33388,48357,783,140,6,155,167,192.8,75.8,244.6,73.4,,,-5.57363,1,1,1,1,1,3,4,0
365,1825,frame/33388_00843.png,33388,48348,843,127,9,158,167,184.1666667,87,231.4,79.6,,,-8.14058,1,1,1,1,1,3,,0
365,1825,frame/33388_00903.png,33388,48358,903,156,11,86,93,185.2,50.2,215.5,49.16666667,,,-5.38205,1,1,1,1,1,3,4,0
365,1825,frame/33388_00963.png,33388,48349,963,153,11,91,105,183.6666667,59.16666667,212.3333333,57.5,200.8,75.2,-5.31355,1,1,1,1,1,3,4,0
365,1825,frame/33388_01023.png,33388,48332,1023,154,13,87,99,183.2,61,213,58.83333333,,,-8.57364,1,1,1,1,1,3,5,0
365,1825,frame/33388_01083.png,33388,48333,1083,155,10,88,98,183,54.83333333,210.75,53.25,,,-6.4042,1,1,1,1,1,3,4,0
365,1825,frame/33388_01113.png,33388,48337,1113,151,16,89,98,182,60.33333333,209.6,57,,,-7.18877,1,1,1,1,1,3,4,0
365,1825,frame/33388_01517.png,33388,48350,1517,169,10,94,109,199.6,64,230,59.4,,,-14.3184,1,1,1,1,1,3,4,0
366,1825,frame/33389_00270.png,33389,48371,270,146,32,80,120,204.4,103,216.6666667,111.6666667,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_00330.png,33389,48392,330,106,20,82,112,170,85.25,,,,,,0,1,0,1,1,3,4,0
366,1825,frame/33389_00390.png,33389,48372,390,104,10,80,128,172.4,83.8,,,,,,1,1,0,1,1,3,4,
366,1825,frame/33389_00420.png,33389,48393,420,110,13,78,118,172.8333333,82.16666667,,,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_00480.png,33389,48373,480,90,10,93,128,166.3333333,85.83333333,,,,,,0,1,0,1,1,3,4,0
366,1825,frame/33389_00540.png,33389,48394,540,104,18,85,113,176.2,74.8,,,184,100.5714286,,1,1,0,1,1,3,,0
366,1825,frame/33389_00600.png,33389,48395,600,94,20,85,126,168.3333333,93.5,,,,,,1,0,0,1,1,3,4,0
366,1825,frame/33389_00630.png,33389,48375,630,92,6,84,112,162.75,56,,,,,,0,1,1,1,1,3,4,0
366,1825,frame/33389_00690.png,33389,48396,690,104,12,81,121,,,,,,,,1,1,1,1,1,3,4,
366,1825,frame/33389_00750.png,33389,48376,750,105,12,82,121,179,72.25,,,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_00810.png,33389,48397,810,106,18,84,108,180.2,69.8,,,,,,1,1,0,0,1,3,4,0
366,1825,frame/33389_00840.png,33389,48377,840,102,9,86,121,,,,,,,,1,0,0,1,1,3,4,
366,1825,frame/33389_00900.png,33389,48398,900,98,4,88,126,,,,,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_00960.png,33389,48378,960,98,18,100,121,177.375,67.75,,,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_01020.png,33389,48359,1020,117,24,81,114,186.6,78.4,,,,,,1,1,0,1,1,3,5,0
366,1825,frame/33389_01050.png,33389,48380,1050,108,24,93,113,,,,,193.4,99.4,,1,1,0,1,1,3,4,
366,1825,frame/33389_01110.png,33389,48360,1110,106,13,84,128,,,,,,,,1,0,0,1,1,3,4,
366,1825,frame/33389_01170.png,33389,48381,1170,101,21,94,137,181.2,99.6,,,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_01230.png,33389,48382,1230,112,24,82,122,183.6,86,,,,,,1,0,0,1,1,3,4,
366,1825,frame/33389_01260.png,33389,48362,1260,104,22,93,114,182.1666667,71.83333333,,,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_01320.png,33389,48383,1320,128,22,77,128,194,94.83333333,,,,,,1,1,0,1,1,3,5,0
366,1825,frame/33389_01380.png,33389,48363,1380,144,20,84,120,213.8,86.6,,,,,,1,1,0,1,1,3,4,
366,1825,frame/33389_01440.png,33389,48384,1440,104,12,84,118,,,,,,,,0,1,0,1,1,3,5,0
366,1825,frame/33389_01470.png,33389,48364,1470,108,21,80,120,174,88.66666667,,,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_01530.png,33389,48385,1530,85,12,84,124,152,80.5,,,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_01590.png,33389,48365,1590,78,6,85,129,146.8333333,81.83333333,,,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_01650.png,33389,48386,1650,76,4,78,121,138.4,73.4,,,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_01680.png,33389,48366,1680,86,1,85,129,151.1666667,78.16666667,,,,,,1,1,0,1,1,3,4,0
366,1825,frame/33389_01740.png,33389,48387,1740,96,10,84,128,164.2,84,,,,,,0,1,0,1,1,3,4,0
366,1825,frame/33389_01800.png,33389,48388,1800,88,8,82,130,153.6,80.6,,,,,,1,1,0,1,1,3,4,0
367,1825,frame/33392_00000.png,33392,48694,0,65,18,105,113,124.8,81.4,157.2,75.2,,,17.3442,1,1,1,1,1,3,4,0
367,1825,frame/33392_00105.png,33392,48691,105,104,22,93,101,155.6,75.6,186.3333333,72.83333333,,,17.4719,1,1,1,1,1,3,4,0
367,1825,frame/33392_00165.png,33392,48695,165,98,16,96,112,150,75.6,182.8,73.8,,,19.8518,1,1,1,1,1,3,4,0
367,1825,frame/33392_00225.png,33392,48692,225,86,17,96,112,138.8,77.6,169.6,75.4,,,18.8721,1,1,1,1,1,3,4,0
367,1825,frame/33392_00270.png,33392,48696,270,88,24,93,108,139.6,78.6,169.8,76.4,,,18.1426,1,1,1,1,1,3,4,0
368,1825,frame/33393_00000.png,33393,48704,0,192,4,142,164,,,,,,,,0,0,1,1,1,3,0,0
368,1825,frame/33393_00060.png,33393,48709,60,59,2,170,159,192.8333333,74.83333333,,,,,,1,1,0,1,1,3,4,0
368,1825,frame/33393_00120.png,33393,48697,120,161,19,130,174,245.8571429,129.2857143,276.5,135.5,,,,1,1,0,1,1,3,4,0
368,1825,frame/33393_00180.png,33393,48705,180,167,2,138,176,244,108.3333333,277,118,,,,1,1,0,1,1,3,5,0
368,1825,frame/33393_00240.png,33393,48698,240,190,12,101,139,248.875,82,285.8,81,,,21.1784,1,1,0,1,1,3,4,0
368,1825,frame/33393_00300.png,33393,48706,300,134,8,122,137,206,73.2,239.1666667,66.66666667,,,21.8015,1,1,0,1,1,3,4,0
368,1825,frame/33393_00360.png,33393,48699,360,154,33,118,142,217,106.6,254.2,104.8,244.6,133.8,14.1187,1,1,0,1,1,3,4,0
368,1825,frame/33393_00390.png,33393,48707,390,150,27,115,153,212.8333333,110,252.6,106,,,21.0962,1,1,0,1,1,3,4,0
368,1825,frame/33393_00450.png,33393,48700,450,177,22,129,139,278,87.85714286,,,297.4,114.8,,1,1,0,1,1,3,4,0
368,1825,frame/33393_00510.png,33393,48708,510,234,27,130,145,350,102.5,,,,,,1,1,0,1,1,3,4,0
368,1825,frame/33393_00570.png,33393,48701,570,244,26,126,152,,,,,,,,1,0,1,1,1,3,4,0
368,1825,frame/33393_00630.png,33393,48702,630,242,29,118,151,,,,,,,,1,0,0,1,1,3,4,
368,1825,frame/33393_00690.png,33393,48710,690,200,16,141,153,,,,,,,,0,1,1,1,1,3,4,0
369,1825,frame/33395_00300.png,33395,48760,300,143,73,143,144,255,136,,,,,,1,1,1,1,1,3,5,0
369,1825,frame/33395_00330.png,33395,48803,330,124,65,149,153,241.6666667,136,,,263.2,164.2,,1,1,1,1,1,3,4,0
369,1825,frame/33395_00390.png,33395,48769,390,134,72,141,139,242.6,133.2,,,,,,1,1,1,1,1,3,5,0
369,1825,frame/33395_00450.png,33395,48775,450,135,70,139,140,236,132.8333333,265.75,141.25,,,,1,1,1,1,1,3,4,0
369,1825,frame/33395_00510.png,33395,48825,510,208,82,111,126,272.1666667,132,307.8,142.2,,,27.3491,0,1,0,1,1,3,4,0
369,1825,frame/33395_00570.png,33395,48858,570,224,85,115,130,275,135.8333333,314.8,144.8,,,,1,1,0,0,1,3,4,0
369,1825,frame/33395_00630.png,33395,48837,630,135,63,147,154,246.7142857,138,,,271,165,,1,1,1,0,1,3,4,0
369,1825,frame/33395_00690.png,33395,48843,690,136,65,151,144,256,132.1666667,,,,,,1,1,1,1,1,3,4,0
369,1825,frame/33395_00750.png,33395,48876,750,143,70,139,142,253.2,132.8,,,,,,1,1,1,1,1,3,5,0
369,1825,frame/33395_00780.png,33395,48852,780,139,69,147,146,255.8333333,134.6666667,,,,,,0,1,0,1,1,3,4,0
369,1825,frame/33395_00840.png,33395,48854,840,138,67,133,139,234.8,131.8,263,136.5,,,,1,1,1,0,1,3,4,0
369,1825,frame/33395_00900.png,33395,48882,900,130,72,133,137,227.3333333,134.6666667,256.9473684,140.0526316,,,,1,1,1,1,1,3,4,0
369,1825,frame/33395_00960.png,33395,48855,960,184,78,119,133,257.5,133.6666667,294,140.2,283.6,156.8,,0,1,0,1,1,3,4,0
369,1825,frame/33395_01020.png,33395,48741,1020,217,83,101,131,261.4,135,299,140,,,,1,1,0,1,1,3,4,0
369,1825,frame/33395_01080.png,33395,48781,1080,197,72,125,144,266,135.1666667,303.2,140.4,,,,1,1,0,1,1,3,4,0
369,1825,frame/33395_01200.png,33395,48743,1200,130,69,148,127,247.2,133.8,,,,,,1,1,0,1,1,3,4,0
369,1825,frame/33395_01230.png,33395,48783,1230,124,66,145,148,248,134,,,,,,1,1,0,1,1,3,4,0
369,1825,frame/33395_01290.png,33395,48744,1290,157,79,129,129,247.4,130.4,277,138,,,,1,1,0,1,1,3,4,0
369,1825,frame/33395_01350.png,33395,48784,1350,185,76,121,140,,,296.2,140.6,,,,1,0,0,1,1,3,4,0
369,1825,frame/33395_01410.png,33395,48745,1410,151,74,147,144,264,136.5,,,,,,1,1,1,1,1,3,4,0
369,1825,frame/33395_01470.png,33395,48785,1470,140,71,144,139,255.4,136.8,,,,,,1,1,1,0,1,3,5,0
369,1825,frame/33395_01530.png,33395,48746,1530,141,71,143,142,245.3333333,129.5,,,,,,1,1,0,1,1,3,4,0
369,1825,frame/33395_01590.png,33395,48786,1590,141,69,139,145,243.1666667,129.8333333,,,,,,1,1,1,1,1,3,4,0
369,1825,frame/33395_01650.png,33395,48747,1650,176,71,122,137,255.8,132.2,289.4,138.8,,,,1,1,0,0,1,3,5,0
369,1825,frame/33395_01680.png,33395,48787,1680,186,75,122,135,,,295.6,139.2,,,,1,0,0,1,1,3,4,0
369,1825,frame/33395_01740.png,33395,48748,1740,188,84,131,138,,,300.8,141.4,,,,0,1,0,1,1,3,4,0
369,1825,frame/33395_01800.png,33395,48749,1800,195,79,123,129,269,135.5,306,141.2,,,,1,1,0,1,1,3,5,0
369,1825,frame/33395_01860.png,33395,48789,1860,199,74,118,126,258.2,134,295.8,140.6,,,,,1,0,0,1,3,5,0
369,1825,frame/33395_01920.png,33395,48750,1920,138,71,150,134,248.5384615,127.3846154,,,,,,1,1,0,1,1,3,4,0
370,1825,frame/33396_00270.png,33396,48949,270,211,58,109,129,276.6,130.6,305.8333333,125.8333333,301.8,148,12.1116,1,1,1,1,1,3,4,0
370,1825,frame/33396_00330.png,33396,48955,330,237,59,109,140,285.3333333,143.6666667,321.75,144.75,,,4.56384,1,1,1,1,1,3,5,0
370,1825,frame/33396_00390.png,33396,48961,390,205,65,103,114,223.6,126,251.8333333,128,,,,1,1,0,1,1,3,4,0
370,1825,frame/33396_00450.png,33396,48917,450,236,70,101,120,293.2,136.4,324.6,134.8,,,25.9076,1,1,1,1,1,3,4,0
370,1825,frame/33396_00510.png,33396,48923,510,231,84,103,128,269.25,163.25,306,162,,,0,1,1,1,1,1,3,4,0
370,1825,frame/33396_00570.png,33396,48929,570,227,82,104,117,286.8571429,146.8571429,317.7142857,139.8571429,,,18.7308,1,1,1,1,1,3,4,0
370,1825,frame/33396_00630.png,33396,48989,630,221,82,107,133,261.6666667,164.5,296.8,164,,,-15.9933,1,1,1,1,1,3,4,0
370,1825,frame/33396_00660.png,33396,49010,660,224,88,107,128,263.6,164.6,298.5,162.5,,,-5.62128,1,1,1,1,1,3,5,0
370,1825,frame/33396_00720.png,33396,48998,720,228,74,106,127,274.25,152,308.5,149.5,,,,1,1,1,1,1,3,4,0
370,1825,frame/33396_00780.png,33396,49004,780,238,85,97,124,279.6,159.6,312,157.8,,,0,1,1,1,1,1,3,4,0
370,1825,frame/33396_00840.png,33396,49006,840,242,62,111,133,287.3333333,138,323.4,140,304.75,159.75,14.5152,1,1,1,1,1,3,4,0
370,1825,frame/33396_00900.png,33396,49024,900,234,73,104,131,279,155.4,313.8,152.6,,,1.04135,1,1,1,1,1,3,4,0
370,1825,frame/33396_00960.png,33396,49007,960,177,64,104,128,234.1666667,141.6666667,266.6,141,,,,1,1,1,1,1,3,4,0
370,1825,frame/33396_01020.png,33396,48883,1020,199,90,105,122,240.4,161.4,274,162.2,,,0.123175,1,1,1,1,1,3,4,0
370,1825,frame/33396_01080.png,33396,48933,1080,230,69,102,129,272.4444444,137.1111111,307.4,140,,,12.3315,1,1,1,1,1,3,5,0
370,1825,frame/33396_01110.png,33396,48884,1110,237,75,104,135,284.6,157.8,316.8,162.4,299.1666667,183.6666667,16.5973,1,1,1,1,1,3,5,0
370,1825,frame/33396_01170.png,33396,48934,1170,226,76,101,128,271.4,156.4,304.4,156.4,,,0,1,1,1,1,1,3,,0
370,1825,frame/33396_01230.png,33396,48935,1230,223,87,108,123,279,159.8,312.5,161,,,16.0185,1,1,1,1,1,3,4,0
370,1825,frame/33396_01290.png,33396,48886,1290,220,65,108,127,258,132,293,134,,,-4.05227,1,1,1,1,1,3,4,0
370,1825,frame/33396_01350.png,33396,48936,1350,237,58,92,127,283,138.2,316.4,138,,,,1,1,1,1,1,3,4,0
370,1825,frame/33396_01410.png,33396,48887,1410,226,72,109,131,250.75,151,283.5,161.5,,,,1,1,0,1,1,3,5,0
370,1825,frame/33396_01470.png,33396,48937,1470,216,70,100,120,267.2,136.8,299.4,132.4,,,,1,1,1,1,1,3,4,0
370,1825,frame/33396_01530.png,33396,48888,1530,206,62,108,129,264,136.6666667,296.2,132.2,,,18.2584,1,1,1,1,1,3,4,0
370,1825,frame/33396_01560.png,33396,48938,1560,204,63,105,125,253.6,136.2,286.8,132,,,,1,1,1,1,1,3,4,0
370,1825,frame/33396_01620.png,33396,48889,1620,238,64,100,127,,,296.2,147,,,,1,1,1,1,1,3,4,0
370,1825,frame/33396_01680.png,33396,48939,1680,231,64,103,136,264.5,145.6666667,301.8,151.8,,,3.6151,1,1,1,1,1,3,4,0
370,1825,frame/33396_01740.png,33396,48890,1740,218,61,96,124,272.4,131.4,303.25,127.75,,,0,1,1,1,1,1,3,4,0
370,1825,frame/33396_01800.png,33396,48891,1800,202,72,101,126,261.3333333,149.5,291.2,144,,,,1,1,1,1,1,3,4,0
370,1825,frame/33396_01860.png,33396,48941,1860,202,69,102,132,255.4,148,287.8,144.8,274.6,169.4,0,1,1,0,1,1,3,4,0
370,1825,frame/33396_01920.png,33396,48892,1920,197,60,104,128,256.8333333,134.8333333,289.6,129.6,,,16.4014,1,1,1,1,1,3,4,0
371,1825,frame/33397_00255.png,33397,49041,255,240,51,168,175,315.6,119.8,370.4,117.4,,,8.672,1,1,0,0,1,3,4,0
371,1825,frame/33397_00315.png,33397,49047,315,251,34,166,186,304.1666667,113,355.8571429,109,,,-9.03016,1,1,0,1,1,3,4,0
371,1825,frame/33397_00375.png,33397,49077,375,252,24,178,186,363.8,106.6,410.25,104.25,,,28.1874,1,1,1,0,1,3,4,0
371,1825,frame/33397_00435.png,33397,49048,435,274,19,160,173,367.4,92.6,412.5,89.66666667,,,12.6066,0,1,0,1,1,3,4,0
371,1825,frame/33397_00495.png,33397,49078,495,95,9,170,177,115.2,89.6,161,78.4,,,-28.7045,0,1,0,1,1,3,4,0
371,1825,frame/33397_00510.png,33397,49049,510,125,8,177,184,153,91.6,199.7142857,80.28571429,,,,1,1,0,0,1,3,5,0
371,1825,frame/33397_00570.png,33397,49079,570,245,28,191,187,,,291,112.5,,,,1,1,1,1,1,3,4,0
371,1825,frame/33397_00630.png,33397,49080,630,233,6,203,192,,,270.75,103.75,,,,1,1,1,1,1,3,4,0
371,1825,frame/33397_00690.png,33397,49051,690,278,19,196,194,,,315.8,115.6,,,,0,1,1,0,1,3,5,0
371,1825,frame/33397_00750.png,33397,49081,750,229,101,163,166,277.6,175.2,334.2,173,,,-2.11665,1,1,0,0,1,3,4,0
371,1825,frame/33397_00810.png,33397,49052,810,173,137,159,181,266.4,213.4,316.8,216,,,,0,1,0,0,1,3,5,0
371,1825,frame/33397_00870.png,33397,49082,870,263,3,175,163,374.8,64,421.6666667,63.66666667,411.3333333,98,,1,1,0,0,1,3,,0
371,1825,frame/33397_00885.png,33397,49053,885,188,15,179,178,299.4,83.4,342.6,86.2,,,12.2419,0,1,0,0,1,3,4,0
371,1825,frame/33397_01005.png,33397,49025,1005,365,10,171,175,475.2,74.8,517.8,72.2,,,21.0124,1,1,1,0,1,3,4,0
371,1825,frame/33397_01065.png,33397,49055,1065,327,5,170,173,382.3333333,69.33333333,438.6,66.6,,,1.79778,0,1,0,0,1,3,4,0
371,1825,frame/33397_01125.png,33397,49026,1125,437,64,166,185,450.8,152.8,491.25,142.75,,,-30.0571,1,1,0,1,1,3,5,0
371,1825,frame/33397_01185.png,33397,49056,1185,452,54,175,205,,,488.2,157.2,,,,0,1,1,0,1,3,4,0
371,1825,frame/33397_01245.png,33397,49057,1245,382,55,196,199,,,420,152.2,396.6,191.2,,,1,1,0,1,3,4,0
371,1825,frame/33397_01260.png,33397,49028,1260,429,63,171,197,,,462,163.6666667,,,,0,1,1,0,1,3,4,0
371,1825,frame/33397_01320.png,33397,49058,1320,430,64,168,197,,,472,157.6,,,,1,1,1,0,1,3,4,0
371,1825,frame/33397_01436.png,33397,49030,1436,228,117,194,205,346.4285714,206.4285714,396.2,206.8,,,22.3877,0,1,0,0,1,3,4,0
371,1825,frame/33397_01496.png,33397,49060,1496,212,50,193,189,348.3333333,138.5,,,,,,0,1,0,0,1,3,4,0
371,1825,frame/33397_01556.png,33397,49031,1556,238,40,166,167,354.6,110.8,,,,,12.3962,0,1,0,0,1,3,4,0
371,1825,frame/33397_01616.png,33397,49061,1616,257,71,166,163,374,141,405,140.4,,,12.1018,0,1,0,0,1,3,,0
371,1825,frame/33397_01635.png,33397,49032,1635,247,76,166,163,354,148,394.8,147,,,31.4271,0,1,1,0,1,3,5,0
371,1825,frame/33397_01695.png,33397,49062,1695,204,55,166,189,306,136,349,131.2,,,12.6589,1,1,1,0,1,3,4,0
371,1825,frame/33397_01755.png,33397,49033,1755,332,48,175,204,357.2,146.2,394.8,144.2,,,-26.4111,0,1,1,0,1,3,4,0
371,1825,frame/33397_01815.png,33397,49063,1815,319,78,173,188,,,354.8,176.6,,,,1,1,1,1,1,3,4,0
372,1825,frame/33399_00000.png,33399,49111,0,215,39,179,191,313.5,139.25,372.75,135.5,,,20.4659,1,1,1,1,1,3,4,0
372,1825,frame/33399_00030.png,33399,49113,30,244,32,182,178,334.1666667,117,393.2,121.2,,,18.6102,1,1,1,1,1,3,4,0
372,1825,frame/33399_00090.png,33399,49110,90,250,34,176,179,314,117.3333333,377,122.4,,,-12.8365,1,1,0,1,1,3,4,0
372,1825,frame/33399_00150.png,33399,49103,150,230,31,179,191,307.4,129.6,368.6,132,,,7.28619,1,1,1,1,1,3,5,0
372,1825,frame/33399_00210.png,33399,49112,210,231,39,168,174,322.1666667,121,378.8,122.8,,,18.9008,1,1,1,1,1,3,,0
372,1825,frame/33399_00270.png,33399,49104,270,214,37,181,192,312.2,146.4,371.4,142.4,,,15.2303,1,1,1,1,1,3,4,0
372,1825,frame/33399_00330.png,33399,49105,330,223,35,166,178,312.6,123.2,368,127.6,,,19.46,1,1,1,1,1,3,4,0
372,1825,frame/33399_00390.png,33399,49114,390,180,42,186,184,278,138,335.4,129.4,,,20.4987,1,1,1,1,1,3,4,0
372,1825,frame/33399_00450.png,33399,49106,450,210,39,176,178,292.8,124.2,354.4,117.4,,,15.8148,1,1,1,1,1,3,4,0
372,1825,frame/33399_00480.png,33399,49115,480,210,35,177,178,296.6,123.4,354.4,119.2,,,11.7798,1,1,1,1,1,3,4,0
372,1825,frame/33399_00660.png,33399,49108,660,208,41,184,171,299.6,128.2,357.8,121.8,,,18.7137,1,1,1,1,1,3,4,0
372,1825,frame/33399_00720.png,33399,49117,720,213,44,185,201,316.2,159.6,377,151.75,,,16.0692,1,1,1,1,1,3,4,0
372,1825,frame/33399_00780.png,33399,49109,780,182,37,184,187,275.8333333,138.3333333,335.4,130.4,,,11.4593,1,1,1,1,1,3,5,0
372,1825,frame/33399_00840.png,33399,49118,840,231,43,182,181,327.4,137.6,386.1666667,131.5,,,13.5945,1,1,1,1,1,3,5,0
372,1825,frame/33399_00900.png,33399,49119,900,224,35,184,183,312.4,130.6,372.8,133.8,,,3.74188,1,1,1,1,1,3,4,0
376,764,img/4374.jpg,4374,22668,,2787,641.1428571,324,403.1428571,2848.4,835.9,2960.222222,820.1111111,2901.153846,914.5384615,-17.4726,1,0,1,0,1,1,4,0
376,764,img/6118.jpg,6118,26778,,642.1428571,303,200,247.7142857,723.8461538,428.2307692,789.4,433.6,754.3076923,475,2.96231,1,0,1,1,1,1,4,0
376,764,img/4380.jpg,4380,30340,,2769.428571,518,564.5714286,586,,,2883.428571,798.4285714,2848.444444,917.2222222,,1,0,1,1,1,1,3,0
376,764,img/6083.jpg,6083,28103,,845,384.8571429,581.8571429,658.5714286,1072.3,713.6,1249.6,692.9,1170.777778,846.3333333,4.6954,1,0,1,1,1,1,4,0
376,764,img/4373.jpg,4373,30261,,2105,1249,217,256,2159.769231,1399.461538,2204.090909,1395.181818,2169.923077,1442,-33.0203,1,0,1,1,1,1,,0
376,764,img/6122.jpg,6122,24717,,3329,949,217,266,3444.166667,1118.666667,3502.545455,1118.454545,3473.583333,1164.25,15.9007,1,0,1,1,1,1,4,0
376,764,img/6096.jpg,6096,29194,,661,224.4285714,148.4285714,178.8571429,756.3,321.2,791.4,318.5,782.6923077,350.3076923,,1,0,1,1,1,1,4,0
376,764,img/6076.jpg,6076,28635,,1383.285714,628,3391,2621.714286,3110,1713,3078.666667,2483.833333,2594,2063,,1,0,1,1,1,1,4,0
376,764,img/6125.jpg,6125,30190,,474.8571429,467.4285714,220.2857143,285.2857143,524.5,640.2,577.6363636,615.5454545,554.25,679.4166667,-30.2821,1,0,1,1,1,1,3,0
376,764,img/6089.jpg,6089,24261,,824,777,899,931,1166.222222,1217.777778,1344.454545,1109.454545,1333.090909,1289.181818,3.61526,1,0,1,1,1,1,,0
376,764,frame/30342_00000.png,30342,4937,0,59.5,13,88.5,121,107.1,70.6,137,74.6,123.5384615,94.53846154,8.28111,1,0,1,1,1,1,4,0
376,764,frame/30342_00120.png,30342,4938,120,68,18.625,83.375,104.75,120.3,66.8,145.5,73.7,134,89.66666667,28.8337,1,0,1,1,1,1,4,0
376,764,frame/30342_00240.png,30342,4939,240,72,17.57142857,81,104.7142857,125.7,66.4,149.1,72.6,139.6666667,88.08333333,33.8934,0,0,1,1,1,1,4,0
